name,статус,причина,пар_ss,пар_base,пар_xdate,пар_карантин,вердикт_аудита,km2,res,bands,crs,lon,lat
6734e2ce5604c600010b430d,не годен по паспорту,площадь 0.18 км² меньше 0.5,0,0,0,0,,0.185,0.0414,3,EPSG:26914,,
6734e5335604c600010b4316,использован частично,подложка: узлов привязки 2 меньше 5,2,0,0,0,,0.85,0.0471,3,EPSG:26914,,
6734e85f5604c600010b4321,использован полностью,,1,2,0,0,разметка подтверждена,0.667,0.0478,3,EPSG:26914,,
6734e9ae5604c600010b4324,использован частично,подложка: узлов привязки 1 меньше 5,1,0,0,0,,0.673,0.0459,3,EPSG:26914,,
6734f7455604c600010b4330,использован полностью,,3,6,0,0,разметка подтверждена,1.439,0.0422,3,EPSG:26914,,
67350ad55604c600010b4341,не годен по паспорту,площадь 0.34 км² меньше 0.5,0,0,0,0,,0.343,0.044,3,EPSG:26914,,
673e4b1ca9a0dd0001ad2c2a(1),использован частично,подложка: узлов привязки 2 меньше 5,2,0,0,0,,0.739,0.05,3,EPSG:32632,,
67463f7e61d8410001b28a0f,не годен по паспорту,площадь 0.43 км² меньше 0.5,0,0,0,0,,0.432,0.0235,3,EPSG:32617,,
6746415061d8410001b28a13,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,без структуры,0.838,0.0308,3,EPSG:32617,,
674d73634b42e10001876e6b,не годен по паспорту,площадь 0.44 км² меньше 0.5,0,0,0,0,,0.437,0.05,3,EPSG:32617,,
676180b82c41e60001b76567,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.694,0.0739,3,EPSG:32722,-48.852762,-24.598088
67644089896e400001ceaa58,не годен по паспорту,площадь 0.10 км² меньше 0.5,0,0,0,0,,0.095,0.0396,3,EPSG:32615,-91.672761,38.22453
677177933ce5880001e6349c,не годен по паспорту,площадь 0.14 км² меньше 0.5,0,0,0,0,,0.143,0.0122,3,"COMPD_CS[""WGS 84 / UTM zone 19N + EGM96 height"",PROJCS[""WGS 84 / UTM zone 19N"",GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4326""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-69],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""32619""]],VERT_CS[""EGM96 height"",VERT_DATUM[""EGM96 geoid"",2005,AUTHORITY[""EPSG"",""5171""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""5773""]]]",,
6771a36d3ce5880001e634a1,не годен по паспорту,площадь 0.34 км² меньше 0.5,0,0,0,0,,0.335,0.0261,1,EPSG:32719,-68.704876,-16.102926
6782b3a4a07cc20001818cee,использован частично,подложка: узлов привязки 4 меньше 5,1,0,3,0,,0.511,0.02,3,EPSG:32632,6.159282,48.262397
6789216f1b953900016c6906,использован полностью,,2,4,0,0,разметка подтверждена,1.482,0.0373,3,EPSG:3857,,
6789216f1b953900016c6906(1),использован полностью,,2,4,0,0,разметка подтверждена,1.482,0.0373,3,EPSG:3857,,
6792e0d18fbd620001a3d191,не годен по паспорту,площадь 0.27 км² меньше 0.5,0,0,0,0,,0.272,0.0145,3,EPSG:32632,6.181803,48.405631
679d2048d5ec7d92c0869f70,не годен по паспорту,площадь 0.10 км² меньше 0.5,0,0,0,0,,0.104,0.0097,3,"COMPD_CS[""WGS 84 / UTM zone 19N + EGM96 height"",PROJCS[""WGS 84 / UTM zone 19N"",GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4326""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-69],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""32619""]],VERT_CS[""EGM96 height"",VERT_DATUM[""EGM96 geoid"",2005,AUTHORITY[""EPSG"",""5171""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""5773""]]]",,
67a7b1ed3109fff30a59c383,использован полностью,,2,4,0,0,разметка подтверждена,1.158,0.038,3,EPSG:32636,35.710787,33.216055
67af21b53d41f85c56807728,не годен по паспорту,площадь 0.19 км² меньше 0.5,0,0,0,0,,0.188,0.0157,3,EPSG:4026,28.690844,47.107687
67b3921452200bd46b3a26d3,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,,0.594,0.0233,3,EPSG:32632,6.161293,48.505542
67b862946f33238dbf8a7629,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.576,0.0565,3,EPSG:3857,85.444626,27.629023
67c83d4ec9e07cefe18ee5af,не годен по паспорту,площадь 0.37 км² меньше 0.5,0,0,0,0,,0.37,0.0352,3,EPSG:32723,-47.500265,-23.261962
67cf89e239bbbf913bbffe0c,не годен по паспорту,площадь 0.04 км² меньше 0.5,0,0,0,0,,0.037,0.02,3,EPSG:32719,-68.04145,-16.541529
67d20c0667d7a1f4568bd978,не годен по паспорту,площадь 0.10 км² меньше 0.5,0,0,0,0,,0.103,0.0173,3,EPSG:26912,,
67d3e54f29c3f8a67574736d,не годен по паспорту,площадь 0.12 км² меньше 0.5,0,0,0,0,,0.115,0.0258,3,EPSG:32634,,
67d58565c8ccd45a00aa3325,использован полностью,,1,2,0,0,разметка подтверждена,0.923,0.04,3,EPSG:32719,-68.04143,-16.541226
67d58e6dc8ccd45a00aa3d39,использован полностью,,2,4,0,0,разметка подтверждена,0.703,0.05,3,EPSG:32638,44.521942,40.196021
67d886201325d3f9345c9753,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.659,0.03,1,EPSG:32719,-68.069399,-16.594723
67db5f80ccf7299e770a7844,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.923,0.04,1,EPSG:32719,-68.04143,-16.541226
67e42691305c6aa345b8493a,не годен по паспорту,площадь 0.27 км² меньше 0.5,0,0,0,0,,0.265,0.0218,3,EPSG:25835,,
67ef3883ca6f76f97a4b0144,использован полностью,,2,4,0,0,разметка подтверждена,1.129,0.03,3,EPSG:32719,-68.127838,-16.519643
67efeb6eca6f76f97a4bce2a,использован полностью,,2,4,0,0,разметка подтверждена,1.129,0.03,1,EPSG:32719,-68.127838,-16.519643
67f54da464f766dda71a2bd0,не годен по паспорту,площадь 0.13 км² меньше 0.5,0,0,0,0,,0.13,0.0207,3,EPSG:32654,140.910707,63.359619
67f9debbd43706006b1810a4,не годен по паспорту,площадь 0.04 км² меньше 0.5,0,0,0,0,,0.045,0.05,3,EPSG:32610,,
6800d73b0859d5432c0610c4,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.713461,47.129817
6804ee1b66ff35e19b1d45da,не годен по паспорту,площадь 0.02 км² меньше 0.5,0,0,0,0,,0.023,0.02,3,EPSG:32719,-68.06342,-16.554068
6804fb1466ff35e19b1d4d82,не годен по паспорту,площадь 0.10 км² меньше 0.5,0,0,0,0,,0.096,0.04,3,EPSG:32719,-68.062997,-16.55036
6805730466ff35e19b1db525,не годен по паспорту,площадь 0.10 км² меньше 0.5,0,0,0,0,,0.096,0.04,1,EPSG:32719,-68.062997,-16.55036
6806d8718b92efba6d3c7743,не годен по паспорту,площадь 0.41 км² меньше 0.5,0,0,0,0,,0.415,0.0373,3,EPSG:3857,,
6807caa2cd738b2388b1168a,не годен по паспорту,разрешение 0.25 м/пкс грубее 0.1,0,0,0,0,,43.259,0.25,1,EPSG:2269,,
680fc6ed5a239162fb6cbae3,использован полностью,,1,2,0,0,разметка подтверждена,0.716,0.02,3,EPSG:32611,,
6817918525ae1db94ad474bd,использован полностью,,1,2,0,0,разметка подтверждена,0.713,0.0386,3,EPSG:32654,139.963451,35.285745
6817ab77e6f78fff9b806759,не годен по паспорту,площадь 0.15 км² меньше 0.5,0,0,0,0,,0.148,0.02,3,EPSG:32636,34.919044,32.067805
6828b426d3d1feb07ccab128,не годен по паспорту,площадь 0.08 км² меньше 0.5,0,0,0,0,,0.076,0.05,3,EPSG:32719,-68.061249,-16.537159
682dca349586b8d5986e1f4b,использован частично,подложка: привязка не построена: нет валидных узлов,3,0,0,0,,1.911,0.05,1,EPSG:32719,-68.331662,-16.439385
68305aa2025981aa41124bc8,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.712051,47.122391
683bab25b9e5f4ed6ee289cf,не годен по паспорту,площадь 0.18 км² меньше 0.5,0,0,0,0,,0.179,0.02,3,EPSG:32616,,
683d065ecc247a2d8791d0a8,не годен по паспорту,площадь 0.23 км² меньше 0.5,0,0,0,0,,0.23,0.02,3,EPSG:32616,,
68499f8892552e932ff4c9c6,не годен по паспорту,паспорт не прочитан (файл не открывается),0,0,0,0,,,,,,,
6849bb0192552e932ff4eee8,использован полностью,,3,6,0,0,разметка подтверждена,1.421,0.0825,3,EPSG:3857,,
6859fadbb2eb4f111290f07e,не годен по паспорту,площадь 0.16 км² меньше 0.5,0,0,0,0,,0.159,0.0183,3,EPSG:32760,175.803952,-39.808432
686b31ff042b629ed84b9dd6,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,,0.783,0.0352,3,EPSG:32614,,
6875529f22caa22a41b072f8,использован полностью,,1,2,0,0,разметка подтверждена,0.565,0.0359,3,EPSG:32614,,
68783ba1e94692af825cef1a,использован полностью,,1,2,0,0,разметка подтверждена,0.888,0.04,3,EPSG:32719,-68.092148,-16.554063
68798aafd96a1fcfd6c64dea,не годен по паспорту,площадь 0.18 км² меньше 0.5,0,0,0,0,,0.179,0.03,1,EPSG:32719,-68.064921,-16.494918
68799977d96a1fcfd6c65fdb,использован частично,подложка: узлов привязки 1 меньше 5,1,0,0,0,,0.888,0.04,1,EPSG:32719,-68.092148,-16.554063
6881657d4f9a95b1e536ef2a,не использован,привязка: привязка не построена: нет валидных узлов,0,0,0,0,,0.597,0.02,3,EPSG:32719,-68.323353,-16.632558
68816f584f9a95b1e536fa1f,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.801,0.05,1,EPSG:32719,-68.323781,-16.629819
68817fc04f9a95b1e5370d40,не использован,привязка: привязка не построена: нет валидных узлов,0,0,0,0,,0.597,0.02,1,EPSG:32719,-68.323353,-16.632558
